TabID	Name	Title	Image1	Note1	Image2	Note2	Image3	Note3	Description
370	全新秘境		ui\Image\Helper\安史秘境1.tga	<text>text="战宝军械库：" font=27</text><text>text="位于洛阳武牢关内。" font=18</text><text>text="90级可进入，分为普通（10人）和英雄（25人）两种模式。\\\n" font=27</text><text>text="安禄山将狼牙军以及投靠自己的伪明教和神策军安排在此处，并驻扎大量军队保护，用以囤积军备。" font=18</text>	ui\Image\Helper\安史秘境2.tga	<text>text="大明宫：" font=27</text><text>text="地处长安内城东北侧。" font=18</text><text>text="90级可进入，分为普通（10人）和英雄（25人）两种模式。\\\n" font=27</text><text>text="大明宫曾多次扩建，便如一座城堡，曾为帝王执政之所。自从遭遇方乾，剑圣为首的九天悬赏狙击，安禄山便率领精兵良将与麾下高手隐遁于大明宫坚城之中，少有露面。\\\n\\\n" font=18</text>	ui\Image\Helper\安史秘境3.tga	<text>text="1、历程任务可以获得" font=18</text><text>text="335品蓝色装备" font=27</text><text>text="。\\\n2、满级5人英雄副本可以获得" font=18</text><text>text="370品紫色装备" font=27</text><text>text="。\\\n3、积累江湖贡献度/挑战10人战宝军械库可以获得" font=18</text><text>text="370紫色套装" font=27</text><text>text="。" font=18</text><text>text="\\\n" font=0</text><text>text="4、积累侠义值/挑战25人战宝军械库可以获得" font=18</text><text>text="395品紫色套装" font=27</text><text>text="。\\\n5、挑战25人大明宫可以获得" font=18</text><text>text="435品紫色套装" font=27</text><text>text="。\\\n" font=18</text>	
371	全新竞技		ui\Image\Helper\安史竞技1.tga	<text>text="阵营战阶将重新开始计算，全新435品紫色战阶套装" font=27</text><text>text="等待各位侠士前来获取。\\\n" font=18</text>	ui\Image\Helper\安史竞技2.tga	<text>text="名剑大会全新赛季开启，全新435品紫色名剑套装" font=27</text><text>text="等待各位侠士前来获取。\\\n" font=18</text>	ui\Image\Helper\安史竞技3.tga	<text>text="1、侠士可通过积累威望、积累阵营声望、提升战阶来兑换" font=18</text><text>text="全新阵营装备" font=27</text><text>text="。" font=0</text><text>text="\\\n2、侠士可通过积累威望、名剑币、提升名剑队的等级来兑换" font=18</text><text>text="全新名剑大会装备" font=27</text><text>text="。\\\n3、侠士可通过生活技能制作、组团击杀野外首领，来获得" font=18</text><text>text="pvp散件装备" font=27</text><text>text="。\\\n" font=18</text>	
372	经脉新篇		ui\Image\Helper\经脉改造1.tga	<text>text="随着等级的提升，玩家除了会学到常规的门派招式外，还会逐渐解锁共计" font=18</text><text>text="10个的奇穴" font=27</text><text>text="。玩家可以奇穴中根据自己的喜好，" font=18</text><text>text="搭配出各种个性的套路和玩法" font=27</text><text>text="，即使是同一个门派的弟子，也可以获得完全不同的战斗体验。" font=18</text>	ui\Image\Helper\经脉改造2.tga	<text>text="每个奇穴都提供丰富多样的选择，效果比起常规招式更为强大。\\\n每个奇穴中都搭配有" font=18</text><text>text="3~4" font=27</text><text>text="个效果。" font=18</text><text>text="可以通过消耗一定的修为，灵活的进行自由的切换。" font=27</text>	ui\Image\Helper\经脉改造3.tga	<text>text="奇穴中的" font=18</text><text>text="被动触发效果" font=27</text><text>text="，可以使常规的招式" font=18</text><text>text="更为强大" font=27</text><text>text="。也有可以主动使用的强大招式，以应对各种不同的战斗。" font=18</text>	
373	玩法进阶		ui\Image\Helper\安史玩法1.tga	<text>text="乱世烽烟起，豪侠走四方。80-90级的侠士可以在新的" font=18</text><text>text="长安·战乱和洛阳·战乱场景接到新的茶馆日常任务《乱世烽烟江湖行》。" font=27</text><text>text="同时，旧的茶馆任务《久经风霜百炼钢》只有20-79级的侠士可以接到了。\\\n" font=18</text>	ui\Image\Helper\安史玩法2.tga	<text>text="野外BOSS：" font=27</text><text>text="狼牙军拜月长老黑齿元祐及摘星长老苏曼莎率大军大举入侵，" font=18</text><text>text="每周三20点将现身洛阳·战乱或长安·战乱地图" font=27</text><text>text="。击退首领后每位参与战斗的侠士均能获得奖励。\\\n" font=18</text><text>text="新阵营日常：" font=27</text><text>text="阵营玩家每日" font=18</text><text>text="可" font=0</text><text>text="前往" font=18</text><text>text="马嵬驿" font=27</text><text>text="夺取物资驱逐狼牙。\\\n" font=18</text>	ui\Image\Helper\安史玩法3.tga	<text>text="1、专精改造：" font=27</text><text>text="所有生活技艺都可以升级到90级，学习了专精的可以制作本技艺下的所有紫色配方。\\\n" font=18</text><text>text="2、阅读改造：" font=27</text><text>text="读书不再需求阅读等级，拿到书籍可以直接阅读，只有抄录的时候需求阅读等级。\\\n" font=18</text><text>text="3、采集改造：" font=27</text><text>text="采集不再需求技艺等级，但根据当前技艺等级对产物数量有衰减，采集专精会有几率获得额外的物品。\\\n" font=18</text>	
374	介绍	到达70级！前往马嵬驿或战乱洛阳开始新的历程。	ui\Image\Helper\70级升级指引.tga						<text>text="70级新历程：\\\n        当前场景已不再适合侠士修行，请前往安史之乱新场景（马嵬驿、洛阳.战乱、天策.战乱、枫华谷.战乱、长安.战乱）体验新的任务历程。\\\n\\\n        70级侠士推荐路线：1、从成都/长安前往“马嵬驿”；2、从洛道/少林/金水前往“洛阳.战乱”\\\n      " font=18</text><text>text="\\\n       >>点击打开世界地图<<" font=21 link="PanelLink/WorldMap"</text>
375	新地图	到达70级！前往马嵬驿或战乱洛阳开始新的历程。	ui\Image\Helper\马嵬驿指引.tga	<text>text="马嵬驿位于长安以西，70级侠士可以接取到大量任务获得升级所需阅历。侠士们进入此场景会强制开启阵营模式，已加入阵营的侠士请多加小心。" font=18</text>	ui\Image\Helper\洛阳战乱指引.tga	<text>text="昔日繁华的洛阳如今战火连连，70级侠士可以接取到大量任务获得升级所需阅历。此场景为争夺区域，已加入阵营的侠士可选择是否开启阵营模式体验任务。" font=18</text>			<text>text="70级新历程：\\\n        当前场景已不再适合侠士修行，请前往安史之乱新场景（马嵬驿、洛阳.战乱、天策.战乱、枫华谷.战乱、长安.战乱）体验新的任务历程。\\\n\\\n        70级侠士推荐路线：1、从成都/长安前往“马嵬驿”；2、从洛道/少林/金水前往“洛阳.战乱”\\\n      " font=18</text>
376	介绍	到达80级！前往马嵬驿或战乱洛阳开始新的历程。	ui\Image\Helper\80级升级指引.tga						<text>text="80级新历程：\\\n        当前场景已不再适合侠士修行，请前往安史之乱新场景（马嵬驿、洛阳.战乱、天策.战乱、枫华谷.战乱、长安.战乱）体验新的任务历程。\\\n\\\n        80级侠士推荐路线：1、从成都/长安前往“马嵬驿”；2、从洛道/少林/金水前往“洛阳.战乱”\\\n      " font=18</text><text>text="\\\n       >>点击打开世界地图<<" font=21 link="PanelLink/WorldMap"</text>
377	新地图	到达80级！前往马嵬驿或战乱洛阳开始新的历程。	ui\Image\Helper\马嵬驿指引.tga	<text>text="马嵬驿位于长安以西，80级侠士可以接取到大量任务获得升级所需阅历。侠士们进入此场景会强制开启阵营模式，已加入阵营的侠士请多加小心。" font=18</text>	ui\Image\Helper\洛阳战乱指引.tga	<text>text="昔日繁华的洛阳如今战火连连，80级侠士可以接取到大量任务获得升级所需阅历。此场景为争夺区域，已加入阵营的侠士可选择是否开启阵营模式体验任务。" font=18</text>			<text>text="80级新历程：\\\n        当前场景已不再适合侠士修行，请前往安史之乱新场景（马嵬驿、洛阳.战乱、天策.战乱、枫华谷.战乱、长安.战乱）体验新的任务历程。\\\n\\\n        80级侠士推荐路线：1、从成都/长安前往“马嵬驿”；2、从洛道/少林/金水前往“洛阳.战乱”\\\n      " font=18</text>
378	介绍		ui\Image\Helper\豪侠仗剑归1.tga						<text>text="      为感谢广大玩家对剑网三的大力支持，从7月1日开始，游戏内将开展各种给力的福利活动，日常奖励翻倍，福禄宝箱、遗失的美好、各种强力装备唾手可得！" font=18</text><text>text="【踏炎乌骓】、【化玉玄晶】" font=27</text><text>text="掉率翻倍！\\\n" font=18</text>
379	丰厚回馈		ui\Image\Helper\豪侠仗剑归3.tga	<text>text="双倍日常活动时间：2013年7月1日维护后-7月15日7维护前" font=27</text><text>text="\\\n日常的奖励翻倍（额外奖励的数值均不占用每周获取上限），并且完成每个日常任务均会额外获得一个【福禄宝箱】奖励（有几率开出80级不绑定" font=18</text><text>text="【化玉玄晶】" font=27</text><text>text="）！\\\n\\\n" font=18</text>	ui\Image\Helper\豪侠仗剑归2.tga	<text>text="遗失的美好活动时间：2013年6月7日上午7：00-7月15日上午7：00" font=27</text><text>text="\\\n感恩一直支持我们的玩家朋友！凡安史之乱充值、消耗过的玩家，即可获得【西山秘宝·遗失的美好】真情回馈！\\\n" font=18</text>			<text>text="使用特殊道具【西山秘宝·遗失的美好】，大侠可以从以下25种珍稀礼品中任选其一：【隐元秘宝·风骨霸刀】【隐元秘宝·阮溪琴吟】【汗血宝马】【天工匣·癸寅】【醉寅视肉】【六阳葫芦】【剑归】【隐元秘宝·战魂马具】【暖羽】【鳍趣】【小毛驴】【赤金挂饰】【厢妆挂饰】【莱菔萝卜】【祥瑞阿甘】【未做完的如意帘】【小悟空】【太白仙鹿】【雨打芭蕉】【比翼】【团圆】【白羽焰翼】【斩思】【二师兄】【阿宝】。" font=18</text>
380	秘境寻宝		ui\Image\Helper\豪侠仗剑归4.tga	<text>text="秘境寻宝时间：7月1日早上7:00-7月29日早上7:00" font=27</text><text>text="\\\n80级25人烛龙殿，25人南诏皇宫中，均可以找寻秘境内入口附近的秋叶青，使自身获得强力神兽气劲：大幅度提升攻击/气血/治疗量，并超大幅度提升自己无双等级（需注意，以上气劲仅在该场景生效）。" font=18</text>	ui\Image\Helper\豪侠仗剑归5.tga	<text>text="25人烛龙殿和25人南诏皇宫副本中特殊物品（踏炎乌骓，化玉玄晶）掉率翻倍。\\\n" font=18</text>	ui\Image\Helper\豪侠仗剑归6.tga	<text>text="共战江湖活动时间：7月1日早上7:00-7月22日早上7:00\\\n" font=27</text><text>text="期间，到达90级的玩家角色可立即获取强力气劲（持续14天）。使自身参与的90级5人英雄副本与10人/25人战宝军械库的所有首领均可额外掉落一件装备。\\\n" font=18</text>	
381	介绍	恭喜大侠达到28级，可以离开门派下山闯荡了！	ui\Image\Helper\28级闯荡江湖.tga						<text>text="江湖闯荡：\\\n        侠士离开门派后，可前往长安、洛阳或者扬州开始任务历程。\\\n\\\n        \\\n      " font=18</text>
383	洛道	恭喜大侠达到28级，可以离开门派下山闯荡了！	ui\Image\Helper\28级洛道.tga	<text>text="洛道位于洛阳以南，通过洛阳到达。" font=18</text>	ui\Image\Helper\28级洛道_npc.tga	<text>text="找到“柳菲”开始新的任务历程。" font=18</text>			<text>text="江湖闯荡：\\\n        侠士离开门派后，可前往枫华谷、洛道或金水镇开始任务历程。\\\n\\\n        推荐路线：1、从长安前往“枫华谷”；2、从洛阳前往“洛道”；3、从扬州前往“金水镇”。\\\n      " font=18</text>
384				<text>text="金水位于扬州以北，通过扬州到达。" font=18</text>		<text>text="找到“高恒”开始新的任务历程。" font=18</text>			
385	介绍	恭喜大侠达到50级，可以前往龙门荒漠和巴陵县继续升级。	ui\Image\Helper\50级小有所成.tga						<text>text="小有所成：\\\n        当前场景已不再适合侠士修行，请前往龙门荒漠或巴陵县开始新的任务历程。\\\n\\\n        推荐路线：1、从长安前往“龙门荒漠”；2、从洛道前往“巴陵县”。\\\n      " font=18</text><text>text="\\\n       >>点击打开世界地图<<" font=21 link="PanelLink/WorldMap"</text>
387	龙门荒漠	恭喜大侠达到50级，可以前往龙门荒漠和巴陵县继续升级。	ui\Image\Helper\50级龙门.tga	<text>text="龙门荒漠位于长安以西，通过长安到达。" font=18</text>	ui\Image\Helper\50级龙门_npc.tga	<text>text="找到“孙晓美”开始新的任务历程。" font=18</text>			<text>text="小有所成：\\\n        当前场景已不再适合侠士修行，请前往龙门荒漠或巴陵县开始新的任务历程。\\\n\\\n        推荐路线：1、从长安前往“龙门荒漠”；2、从洛道前往“巴陵县”。\\\n      " font=18</text>
