TempleteId	MapId	AreaID	ActivityID	Positions
5128	194			34752,54003,1131392;19197,65735,1141154;20748,64364,1141090;20744,66937,1141090;18369,66939,1141090;18384,64374,1141064;20382,60467,1142939;18410,60476,1142939;20176,60243,1147701;18595,60243,1147701;16570,66957,1143061;16583,64359,1143061;16370,68504,1143061;16959,63065,1143061;16992,64371,1143061;16990,66943,1143061;15635,60565,1142938;15624,61244,1142938;16054,60568,1142938;16059,61251,1142938;21024,68098,1140951;21027,68814,1140951;21034,69411,1140951;25841,65422,1137392;25837,65795,1137390;25179,65615,1137393;25048,65615,1137392;18508,52116,1133821;18665,52112,1133821;18844,52117,1133821;17733,52112,1133791;17900,52103,1133791;18059,52107,1133791;17518,52319,1133675;17510,52521,1133675;17514,52684,1133675;34602,54312,1131493;34601,54170,1131453;34588,54005,1131416;34908,54006,1131387;33703,54311,1131541;33705,54200,1131413;33699,54033,1131397;33544,54030,1131397;33375,54040,1131397;34947,53076,1131392;34827,53068,1131392;34677,53055,1131392;34679,52937,1131397;34676,52796,1131417;36813,52639,1132779;36817,52916,1132779;36819,52805,1132779;35637,58926,1131564;36607,58928,1131584;36607,58809,1131555;35633,58795,1131552;37133,59071,1131535;36967,59071,1131534;36801,59073,1131534;34203,59059,1131494;34037,59059,1131494;33870,59061,1131494;27175,57710,1133603;27166,57590,1133603;26211,57741,1133603;26214,57616,1133603;26215,57485,1133603;27160,57473,1133603;25201,58911,1133661;25340,58908,1133629;25470,58905,1133720;36657,52903,1132779;36506,52890,1132779;36867,52154,1132779;37522,52141,1132779;35820,54008,1132769;36485,54016,1132779;36825,53960,1134944;37416,53960,1133772;16089,71371,1142938;16120,69278,1142938;18638,71079,1147582;19558,68837,1141009;19181,68839,1141009;23729,68859,1133717;24894,68851,1133717;22829,69631,1133665;22824,70530,1133665;22828,71838,1133670;23817,69613,1133723;23820,70663,1133723;23813,71787,1133723;23816,73158,1133723;23825,74491,1133723;24873,69592,1133723;24883,70626,1133723;24875,71761,1133723;24879,73127,1133723;24877,74445,1133723;22792,73171,1133680;22225,73602,1133680;26289,74902,1133737;27027,74912,1133737;13616,76167,1137854;14003,77611,1137928;15578,77756,1137853;26152,70879,1133665;26135,70263,1133665;26121,71007,1133728;28892,70161,1133552;28726,71581,1133552;26801,68353,1133547;28782,68253,1133636;30270,74559,1131571;31106,74569,1131571;28743,73797,1131515;29442,73281,1131515;33832,76465,1131479;29389,76463,1133844;27957,76472,1133813;37955,75192,1131603;37948,75888,1131502;37965,75069,1131581;37949,74383,1131553;34743,76949,1131509;35412,76918,1131515;36312,76915,1131555;35662,76931,1131494;34729,76108,1131643;35138,70137,1132744;34485,70161,1132664;34244,73869,1131474;34619,73800,1131567;35927,73576,1131479;35636,73570,1131479;36317,73570,1132432;36317,74172,1132608;35255,73821,1131494;35448,72974,1131536;30499,66929,1133557;30600,66929,1133557;30700,66930,1133557;30806,66928,1133557;30909,66925,1133557;31015,66922,1133557;33429,67475,1132728;32633,67480,1132728;37229,62097,1132738;37287,62903,1132738;35293,61949,1132738;34974,61929,1132738;35296,62386,1132738;34975,62388,1132738;34072,61908,1132738;33978,62652,1132738;34019,61736,1132738;34008,61162,1132738;30013,65107,1128772;31740,65023,1128772;31378,65052,1128772;33463,64978,1128772;34956,64847,1128842;35981,64886,1128771;36928,64870,1128809;37032,66446,1128809;36066,66451,1128809;35292,66470,1128810;34159,66448,1128809;33538,66336,1128772
5129	204			19552,24198,1079741;23236,25657,1079746;23239,26141,1079746;20958,23699,1079741;18681,26806,1079746
5129	227			19552,24198,1079741;23236,25657,1079746;23239,26141,1079746;20958,23699,1079741;18681,26806,1079746
5130	194			27038,60348,1134053
5131	194			27052,60281,1134053
5132	194			27041,60314,1134053
5133	194			68910,88509,1087551;64588,85246,1087307;66004,86070,1087573;63748,83857,1087391;66371,87387,1087232;67406,87169,1087520;68619,88088,1087461;67348,88394,1087274;68085,89276,1087199;69590,90248,1087617;67149,88201,1087315;69155,90520,1087380;69596,91900,1087496;69792,93116,1087225;70203,92579,1087805;70032,91241,1087589;69487,89225,1087768;68639,87099,1087776
5134	194			23206,34580,1123000;23345,33972,1122798;23460,33966,1122970;23465,34314,1122735;23569,34251,1122915;23656,34351,1122932;23650,34242,1122958;23713,34370,1123072;23306,34601,1123109;22926,34384,1123113;23035,34276,1122894;23106,34242,1123072;22559,34545,1122823;22530,34639,1123014;22698,35071,1122822;22782,34997,1123027;14956,42386,1128913;15006,42334,1129175;15141,42462,1129183;14895,42629,1129018;14825,42741,1129239;15074,42610,1129190;14704,42510,1128969;15057,42690,1129201
5135	194			16379,31457,1146782;16345,31442,1146782;16366,31431,1146782;16345,31466,1146782
5136	194			15848,32141,1146793;15834,32097,1146793;15821,32136,1146793
5137	194			16000,31624,1146793;15985,31539,1146790;16070,31566,1146793
5138	194			16378,31223,1147012;16364,31153,1147013;16350,31085,1147013
5139	194			21826,75800,1136956
5140	194			21251,75314,1136940
5141	194			21486,75560,1137026
5144	194			21714,75476,1137026
5145	194			21100,75595,1137005
5146	194			11948,96619,1165076
5159	209			12198,17982,1073468
5159	228			12198,17982,1073468
5166	194			50917,27530,1086987;50806,27903,1086986;50777,27627,1086981;51095,28193,1086944;51210,28422,1086977;51404,28995,1086958;51295,28042,1086949;50963,27463,1086964;50562,27345,1086949;50249,27149,1086987;50280,26873,1087002;49888,26791,1086959;49509,26580,1086955;49058,26326,1086965;49850,26436,1086949;50487,27655,1086978;52390,27619,1086968;52090,27186,1086959;53034,27865,1086927;52939,27694,1086957;52035,29827,1086961;51641,29172,1086967;51460,28811,1086958;49641,26968,1086959;51250,28681,1086944;51365,28910,1086977;50962,28391,1086986;50405,27292,1086981;50590,27128,1086964;50189,27010,1086949;51229,27726,1086949;51031,27508,1087002;50962,27789,1086986;51210,27820,1086977;51365,28308,1086977;49276,26523,1086949;49367,26387,1087002;49649,26858,1086949;52683,27593,1086959;52983,28026,1086968;53531,28101,1086957;53627,28271,1086927;50642,26803,1086959;51491,27311,1086957;51586,27482,1086927;50943,27237,1086968;48916,26838,1086959;48924,26729,1086949;49525,27019,1086987;49202,26852,1086987;49141,26713,1086949;49718,27220,1086981
5167	194			68726,90508,1087213;69320,92297,1087060;69838,92522,1087543;69270,91704,1087192;69281,91055,1087264;68325,89737,1087312;68614,89439,1087414;67674,89153,1087102;67283,88192,1087312;66003,87251,1087185;65269,86603,1087115
5168	194			58833,83712,1078858;64438,90339,1079286;66893,93197,1078423;64770,95635,1077220;58569,85662,1078463;63556,87345,1081606;60904,87436,1077695
5169	194			22262,57988,1133670;22191,57009,1133665;22019,57307,1133665;21993,57254,1133665;22417,56981,1133665;22284,56862,1133665;21976,57101,1133663;22594,57268,1133665;22395,57279,1133665;22428,57063,1133665;22374,56850,1133665;22479,58476,1133670;22346,58409,1133670;22643,57974,1133670;22018,58024,1133670;21992,58299,1133670;22070,58331,1133670;22114,58289,1133670;22011,58170,1133670
5170	194			19339,51900,1133655;19552,51911,1133655;19446,51844,1133655;19434,51955,1133655;19064,51908,1133655;18074,51003,1133682;17886,51038,1133665;17924,50969,1133665
5171	6			70818,46506,1052098
5171	108			74026,71345,1070839
5171	194			25923,66088,1137392
5172	6			70832,46618,1052098
5172	108			74070,71408,1070853
5172	194			25975,66077,1137392
5173	6			70815,46680,1052098
5173	108			74114,71359,1070863
5173	194			25938,66139,1137392
5176	6			70894,46527,1052098
5176	108			73971,71391,1070793
5176	194			26000,65966,1137392
5177	6			70801,46564,1052098
5177	108			74070,71340,1070853
5177	194			25938,66004,1137392
5182	159			52983,37175,1092992
5183	6			76838,41735,1048574;77257,45416,1048676;77494,44386,1048604;77234,43446,1048567;76954,42542,1048596;76786,41125,1048572;76702,39548,1048617;76400,38706,1048584;76104,38091,1048604;75839,37281,1048564;75380,36788,1048638;75803,34617,1048613;75950,33757,1048567;75960,32179,1048588;76109,31184,1048628;74333,28492,1048679;75805,26910,1048586;75728,26023,1048596;75821,24817,1048614;75802,22741,1048636;75574,21296,1048608
5183	13			43882,49326,1048746;46233,51281,1048586;46055,50851,1048610;45592,50695,1048631;44939,50959,1048653;44133,51148,1048642;42998,49436,1048804;42101,49271,1048806;41925,48501,1048656;40734,47372,1048857;36634,48859,1048643;36026,48905,1048651;32597,49293,1048714;32188,50484,1048610;31574,52397,1048574;31331,53599,1048574;30191,52532,1048703;29651,53987,1048569;26414,55204,1048692;26661,56138,1048616;25195,55138,1048605;24239,55033,1048577;24508,54964,1048637;44566,48761,1048820;45474,48893,1048728;46360,49053,1048915
5183	16			42759,39251,1055887;16883,34511,1055911;26331,65174,1055839;26016,64454,1055746;26169,63721,1055836;26960,63101,1055764;27401,62150,1055795;26866,61236,1055781;26792,60687,1055787;26554,60183,1055805;26226,59863,1055847;25984,59615,1055827;25938,59276,1055810;25843,58932,1055834;25805,58545,1055796;25789,58161,1055763;25555,57773,1055793;25314,56807,1055791;32535,56620,1055736;32135,56491,1055770;32466,51724,1055865;31272,50672,1055870;37321,44827,1055863;37913,44665,1055940;36737,43860,1056131;36074,41201,1055773;36469,41057,1055811;36434,41500,1055643;39179,40987,1056082;41713,40495,1055816;41646,41231,1055851;42398,40618,1055812;42703,41325,1055843;43075,42712,1055928;42449,43437,1055802;41769,43771,1056070;43601,42218,1055954;43721,39405,1055804;43463,39086,1055788;43578,37616,1055839;43979,37487,1055824;43596,37359,1055767;42736,37224,1055736;42378,37296,1055786;42251,37712,1055798;42672,38626,1055806
5183	21			22146,17712,1052473;18181,12761,1052876;18145,13378,1052717;14790,15342,1052792;25203,10609,1052785;24395,10768,1052852;25741,10598,1052676;26505,10349,1052750;27002,9868,1052746;28120,9152,1052619;20232,16732,1052486;21083,17485,1052669;20538,17236,1052636;22504,17048,1052682;21609,17495,1052646;23695,16758,1052468;24926,14297,1052737;25735,14252,1052660;28483,15776,1052674;28299,15279,1052641;28417,16289,1052607;28367,17281,1052633;27016,19060,1052650;25506,19476,1052634;24911,19688,1052708;23237,19873,1052682;22662,19733,1052725;22127,19517,1052618;20661,19845,1052605;20083,20315,1052684;20104,21976,1052713;20647,22752,1052539;21773,26187,1052765;22953,27573,1052621;23704,28195,1052613;24477,28314,1052601;24883,28588,1052732;25110,29078,1052746;25261,29417,1052608;25067,29796,1052724;23773,30327,1052741;22936,30743,1052639;17019,30852,1052778;16275,28882,1052828;15026,28848,1052757;11107,26476,1052754;12837,28097,1052602;25218,17259,1052787;25463,17046,1052755;25239,16807,1052826;25125,17372,1052749
5183	159			38104,67434,1093447;58326,40718,1093500;59082,40149,1093408;59812,39596,1093540;60370,39509,1093615;61110,40850,1093404;60077,40806,1093494;61464,39228,1093603;61918,38570,1093392;63317,37052,1093545;56102,43362,1093169;54525,43058,1092992;54007,42021,1093002;53281,41901,1092951;53011,41578,1093124;52869,39850,1093049;49237,40243,1092978;48477,39881,1092986;47629,39007,1092986;47066,38744,1092958;44600,37562,1092966;44094,36841,1092969;44020,35737,1092951;43655,34946,1092981;42928,33416,1092971;46533,32585,1096148;48901,35052,1094366;48599,34371,1094365;68097,32725,1093423;57952,52301,1093465;56955,52652,1093370;56038,52954,1093405;60323,51852,1093502;37947,72469,1093505;37736,71451,1093470;37135,70171,1093426;37616,69313,1093472;37744,68408,1093469;39000,66033,1093433;40035,65051,1093430;41180,64952,1093423;41805,65356,1093401;46055,64641,1093527;46548,64640,1093489;47956,65434,1093521;48285,65593,1093615;43847,61070,1093421;45280,61937,1093441;46228,63007,1093089;47488,62201,1093446;45797,60208,1093407;49174,58386,1093411;54598,53765,1093395;55565,53105,1093381;59019,51931,1093400;61458,51725,1093501
5183	213			17488,30979,1057578;34591,14079,1057785;32547,12094,1057625;36812,18506,1057565;39699,20027,1057481;41873,19659,1057534;42349,22011,1057576;48272,19178,1057530;50857,19874,1057510;59501,20439,1057567;27126,19291,1057545;24846,19905,1057631;23438,19930,1057575;22249,19202,1057551;20792,18829,1057551;20050,19172,1057537;18630,19569,1057543;17734,20547,1057554;17831,21917,1057623;16872,22872,1057569;16043,23894,1057562;16343,25737,1057553;16167,26979,1057541;16881,29112,1057571;17293,29906,1057653;16375,32863,1057469;16614,33733,1057564;17493,34360,1057567;17809,35656,1057602;17562,36331,1057584;16754,37543,1057565;22064,30693,1057605;23157,28737,1057604;39059,35407,1057542;40821,36734,1057641;39147,46314,1057667;41627,46422,1057573;40560,46665,1057456;22234,68013,1057560;22917,67180,1057555;24762,68059,1057643;23006,69268,1057589;23424,70479,1057582;23276,46896,1057551;23258,47894,1057556;18624,39240,1057541;19568,40172,1057560;19624,41455,1057551;18866,44649,1057547;20255,44944,1057556;21553,46159,1057533;21397,48166,1057547;21115,49425,1057547;20054,50351,1057570;19184,51239,1057561;20319,53355,1057547;21659,54178,1057567;22492,54800,1057549;22342,55892,1057733;21395,57675,1057750;20555,58640,1057588;20311,59744,1057576;19379,62197,1057689;18417,62769,1057580;16759,63214,1057544;15586,63874,1057497;12763,65069,1057536;11631,64158,1057545;10280,65552,1057555;9330,66785,1057568;8102,68846,1057541;7771,70255,1057585;6575,72621,1057549
5183	215			106560,101011,1156198;109831,99693,1156144;109345,98376,1156678;109260,97712,1156196;109230,96349,1156259;108612,101584,1156210;105550,100607,1156238;104686,100384,1156337;104122,100314,1156197;102531,98254,1156555;101721,97083,1156337;101081,96705,1156250;99507,94499,1156264;98338,94733,1156193;97139,93124,1156161;101921,102110,1156285;100011,103245,1156393;99026,103668,1156141;96871,102484,1156057;95992,102199,1156169;94156,98108,1156267;92328,97459,1156158;89225,95385,1156125;98134,77113,1156077;96807,80286,1156174;115568,66925,1156215;113775,66877,1156212;117040,65332,1156241;70270,68975,1156085;71068,68879,1156102;51266,61256,1156148;50309,60000,1156117;50388,58377,1156127;51109,58157,1156113;52869,58207,1156115;53261,57212,1156127;53732,56313,1156188;54991,55693,1156205;55837,54938,1156152;58232,60673,1156348;58863,60566,1156074;60168,61272,1156133;61197,61800,1156094;61762,62295,1156130;63047,63085,1156149;64732,63134,1156147;41568,61316,1156146;40433,60935,1156169;39332,59812,1156138;21117,74729,1156091;22467,75035,1156080;92306,54581,1156121;105776,102991,1156112;104393,107185,1156119
5192	216			110794,100289,1085761;113097,103449,1089421;104493,102819,1090871;111479,101887,1087106;112189,101300,1087346;110010,107287,1096863;106490,102758,1088815;109633,99579,1084750;107525,103993,1090718;108288,97754,1083370;109449,98464,1083955;105449,101036,1087818
5193	216			110841,100450,1085885;109496,98625,1084061;108531,97734,1083393;107701,103822,1090334;111281,101634,1086857;112920,102447,1088249;108070,104881,1092625;109275,105744,1094110;110378,107018,1096226;108474,104411,1091525;109876,99559,1084769
5195	216			109094,105742,1094129;109725,99774,1084921;108559,104274,1091201;112925,103315,1089190;112883,102324,1088132;112124,101160,1087303;111437,101668,1086931;108141,105084,1093094;113361,104563,1090736;107705,103723,1090097;110574,100382,1085674;109883,105984,1094516;108380,97949,1083497;109229,98557,1083961
5198	215			98827,91635,1137823;98103,88791,1131602;98685,88711,1132083;96720,90585,1141900;96529,90778,1141701;96814,90301,1136795;97259,91218,1137216;98707,90806,1133295;99933,89719,1133856;99387,90760,1129976;99842,90887,1129266;98222,91747,1138501;98491,90985,1134287;97332,90780,1135097;101183,92364,1140624;97961,91434,1137368;99880,91689,1136196;98394,92447,1141541;98087,92606,1142370;100298,92158,1141351;100562,91910,1141117;99956,90941,1137457;100240,91180,1139620;99207,92280,1145185;98801,89774,1131485;99681,89908,1132212;98300,92650,1142613;103065,94212,1118480;101783,94326,1121959;100407,94062,1129606;100587,92488,1141819;99231,90899,1136564;101078,92636,1140977
5199	194			18793,65809,1141161;18786,65481,1141161
5200	215			116515,119487,1151637;120030,119902,1152449;120112,119558,1152327;120180,119117,1152819;119796,119215,1152203;119512,119792,1152145;119487,119093,1152178;119289,119254,1151871;118567,120053,1152012;117306,117464,1151862;116363,116658,1152933;113191,119390,1151799;114058,120016,1152657;114415,118800,1151560;112727,120552,1153192;111721,120274,1152512;113754,120759,1154264;115614,120402,1152777;114437,120361,1152999;114824,119642,1152026;116357,120111,1152294;117324,119941,1152137;117939,119088,1151487;116189,118677,1151388
5202	216			27254,112524,1123005;110978,116761,1117809;50624,58997,1079281;42668,57419,1080188;102433,79678,1080917;25521,104781,1125840;27157,112140,1123311;35847,109822,1115579;36476,110197,1115718;45921,101690,1099657;46709,101583,1099436;31820,111129,1122802;59725,27165,1078650
5203	194			19743,66235,1141161;19109,66161,1141161;19429,66244,1141161;20090,66091,1141161;19102,65150,1141161;19425,65063,1141161;19750,65063,1141161;20083,65191,1141161
5204	216			27316,112121,1123198;31902,111314,1122843;31844,111331,1122843;46107,101722,1099499;46092,101666,1099513;46803,101759,1099427;53961,15636,1080018;53998,15599,1079972;27301,112061,1123229;27144,112599,1123072;27184,112665,1122992;25408,104854,1125919;25446,104899,1125892;62626,31306,1086222;50820,58993,1079248;50814,59046,1079237
5207	215			104726,115483,1156425;104919,115707,1156591
5208	215			104778,115466,1156418
5210	215			101029,113654,1157124
5211	215			101072,113665,1157123
5212	215			101073,113634,1157124
5213	215			101174,113692,1157026
5214	215			100920,113620,1157011;100961,113649,1157010
5215	215			101105,113654,1157125
5216	215			101352,113820,1157038;101953,115199,1156750;101931,115290,1156740;101973,115388,1156679;104272,116022,1156225;98221,113380,1156877;98367,113686,1157011;98681,112690,1156852;98799,112674,1156891;99555,115813,1156981;99549,116017,1156988;99605,116148,1157029;101951,114282,1157553;102294,114984,1156691;100154,113140,1157151;100317,113129,1157151;100480,113170,1157151;100568,113485,1157330
5217	215			101061,113644,1157009
5235	214			16741,13751,1097692;16024,15646,1096683;14571,14917,1096688;15274,13642,1096652;15766,12160,1095642;16652,11468,1095622;16930,12874,1095535;17989,14473,1096212;19669,13774,1095356;18096,13022,1095433;18417,13210,1095485;17319,13442,1095571;19523,14016,1095357;19445,14076,1095347;17665,12499,1095458;16644,13241,1097672;16388,13797,1097692;16704,14274,1096687;19337,14381,1095329
5236	214			66569,12316,1069163;55642,15442,1066120;56934,14275,1066616;57504,15176,1066122;59313,14429,1066359;58592,12759,1067868;59978,15205,1067433;62999,15497,1066587;62991,14590,1066277;61454,12713,1066931;60156,12348,1067605;59431,12805,1067695;55224,14461,1066366;60851,15280,1066583;62550,14014,1065959;63573,11870,1065781;64463,12706,1066028;64886,10813,1066495;66331,11760,1067152;66000,10328,1068094;66417,10472,1068211;67446,13166,1068214;68070,11474,1068614;69095,11886,1068759;69369,12683,1067826;68854,13330,1066965;68936,14290,1067144;69529,14598,1067122;58932,12204,1069146;57796,14081,1066622;59368,15475,1067268
5237	214			31672,47690,1069716
5238	214			46156,35482,1056696;52282,28175,1056863;54343,26905,1057143;54043,26916,1057213;53829,26876,1057261;55620,27230,1057153;55595,26952,1057343;55850,27386,1056850;57006,28851,1055482;57162,29108,1055593;57455,29083,1055704;56578,31804,1057346;59601,32950,1056919;59656,32140,1056314;61222,29641,1055996;62147,30916,1057735;62398,30785,1057587;58862,34739,1058655;58746,34484,1058025;56897,34557,1060136;61225,34459,1057037;61012,34723,1057595;59988,38580,1059689;59797,38500,1059659;59937,37258,1059038;59948,37019,1058858;60757,29619,1055152;52901,32358,1056779;46377,32487,1057458;46855,32750,1057280;46702,32940,1057517;45245,32264,1056896;44988,32475,1056336;45010,32268,1056279;45393,33921,1056500;45580,34190,1056328;45719,34386,1056194;45868,34183,1056731;44160,35271,1055915;44395,35492,1055978;44641,35529,1055993;43704,36029,1057008;43137,36211,1056879;43493,36334,1057381;41900,35954,1057044;42314,36468,1057394;44469,36527,1058625;44599,36861,1059456;44318,37074,1059720;46057,35651,1057027;45892,34201,1056655;44180,29965,1055422;44463,29986,1055443;43967,29719,1056150;45417,29984,1055892;45403,29757,1055993;46866,30235,1056757;46549,30213,1057442;46363,29970,1057952;48298,29768,1056786;49123,29847,1056702;49116,30122,1056249;50173,29958,1056267;49780,31737,1056482;50300,31377,1055970;50359,31446,1055757;50292,31730,1056454;48999,32662,1058670;48707,32736,1058256;49290,32567,1058920;47979,34819,1058974;48241,34592,1059334;48342,34897,1059245;49295,36311,1060596;49401,36510,1061012;47750,37025,1062719;47729,36822,1062054;47549,38147,1065625;47936,38335,1066169;51690,31980,1056633;51533,32343,1057053;51255,32371,1057151;53426,31633,1055954;53515,31805,1055948;55125,31131,1055183;54354,32814,1056292;54445,33101,1056552;54865,34094,1057700;54544,34043,1057755;55143,33901,1057164;55833,33689,1056790;56626,33651,1057660;53776,33557,1057281;53553,33720,1057587;53580,34016,1058072;52227,32999,1057453;52440,33243,1058156;50680,35825,1060237;50631,35471,1060847;50475,35251,1061553;51693,37493,1064219;51591,37187,1062691;49754,37847,1064295;49849,37502,1063020;50102,37600,1063303;49099,33963,1060818;49322,34148,1061869;49664,34026,1062828;51109,33884,1062252;51189,34177,1062293;51000,34398,1062239;49826,28931,1057040;49900,29133,1056704;50608,29014,1056594;50810,29146,1056935;50789,29324,1056570;50953,28004,1057772;51187,27930,1057283;54373,29176,1056113;53163,29457,1056452;53082,29241,1056505;52437,28401,1056977;52393,28632,1056730
