TempleteId	MapId	AreaID	ActivityID	Positions
39261	194			29408,32740,1130295;27729,33351,1124053;27955,33575,1123983;29083,34352,1123983;29445,34548,1123983;29494,32647,1130345;32472,32837,1129278;29641,32540,1130453;32715,32679,1129754;32353,32613,1129963
39267	194			30788,32736,1130562;30217,32246,1130562;27900,34244,1123983;31225,32750,1130562;30727,31994,1130562;31489,31994,1130562
39270	194			31675,35505,1123983;27544,34459,1123983;31359,34105,1124562;30911,34071,1124350;30858,35503,1123983;30543,35610,1123927;31979,35645,1123933;34338,34199,1123998
39272	194			112654,56948,1159437;121759,54676,1160141;117290,53064,1160099;117191,52936,1160103;114491,52622,1160161;112125,56643,1158882;112134,56135,1158800;112603,55988,1159567;113003,55631,1159628;113027,57314,1159748;116275,53362,1160166;115829,64487,1157015;114531,64027,1156387;103564,64336,1148994;104794,64159,1148881;105326,63055,1149077;105691,63086,1149010;106488,58259,1143874;104988,59233,1143372;105590,58639,1143627;105278,50786,1144765;114687,66570,1142110;114813,41657,1147745;115241,41627,1147577;111817,67604,1136749;112136,67560,1136750;110957,70176,1136053;111369,70258,1136011;115479,67936,1137605;114852,67714,1137445;106074,48882,1153378;105670,51885,1144756;112663,46567,1149105;113658,45744,1149529;114514,47428,1149146;114808,46359,1149350;118132,47687,1148737;118783,46739,1149170;116905,42419,1154919;117090,42826,1157100;115489,51588,1160253;116758,51526,1160065
39277	194			110056,55242,1161456;112831,66433,1137663;118066,47936,1148781;106928,52806,1144783;108378,50147,1149449;104143,52118,1144764;104409,52506,1144755;106301,55098,1143896;113607,68198,1136739;115927,68176,1137755;115862,69176,1138295;116084,68893,1138295;118391,47687,1148792;111559,68051,1136712;115171,42936,1148015;115550,42845,1147791;115796,44241,1148736;116178,44023,1148599;105014,51350,1144765;105536,50837,1144765;104819,59400,1143312;105351,60130,1142449;104067,59541,1143473;106694,63038,1149121;106607,62684,1149066;103294,65645,1149179;106293,58487,1143874;105272,64174,1148872;103302,64767,1148999;113161,63482,1156487;115737,53408,1160166;115473,53407,1160166;115200,53411,1160166;108836,55863,1161894;108836,56429,1161894;108836,56945,1161894;110007,58183,1160284;109834,54829,1156250;111227,54008,1160091;113272,53639,1160175;109331,57494,1161745;109987,57543,1161332;110577,57596,1160961;111142,57644,1160605;111750,57732,1160220;109331,55293,1161912;110579,55201,1161127;111127,55161,1160783;111704,55118,1160420;119161,53330,1160183;121789,58202,1160163;121799,58025,1160159
39282	194			120603,56563,1162955;120044,55187,1160166;119850,57516,1160154;121104,56523,1164373;121108,56298,1164373;120585,55682,1160323;120597,57129,1160323;120157,56179,1160237;120154,56666,1160237;120607,56271,1162955;108341,58203,1155672;109271,53291,1153780;109103,53924,1153780;115494,64621,1156529;114591,64454,1156398;114562,63584,1156337;114267,64036,1156388;113060,62980,1154744;113211,62658,1154827;112015,62246,1152379;111898,62604,1152185;110814,62604,1151151;105282,65063,1148879;103662,64900,1149036;106539,58624,1143976;103869,64181,1148963;103673,63588,1148989;105690,58129,1143550;105208,51441,1144765;117933,45750,1148810;116830,46289,1149323;117966,47489,1148653;112082,68325,1136805;115828,45348,1149592;115680,67593,1137811;110940,68355,1136743;110940,68664,1136773;107208,49123,1151391;108110,53458,1145267;104596,52444,1144743;107961,53458,1145141;118297,48074,1148815;116668,47220,1148903;116759,47660,1148755;107388,60723,1139934;107263,60589,1140217;108514,62037,1139518;108618,62202,1139518;90773,88751,1132075;90773,88579,1132149;104078,87913,1138652;103830,89540,1137860
39287	194			105088,54713,1143797;113589,46582,1148910;113732,46633,1148870;105687,54673,1143785;104700,56650,1142766;104651,56113,1142822;106003,56302,1143591;116774,61013,1159569;116376,60901,1159709;116566,60892,1159592;117821,59494,1160191;116040,59614,1160170;115484,53008,1160218;120030,52991,1160166;119889,52843,1160166;119100,53026,1160161
39289	194			106192,53781,1151321;106264,56662,1143642;106224,56075,1143657;104429,56328,1142392;103287,55953,1141480;103298,56814,1141434;107464,53677,1151263;106834,53688,1151263;104351,53781,1151321;105013,53716,1151321;105608,53716,1151288;103840,53708,1151102;108251,53677,1151263;105788,64383,1148990;105479,64671,1148911;103359,66149,1149181;109473,45348,1153303;109452,45962,1153211;110505,45874,1153174;110529,45445,1153183;112139,45322,1149574;112127,45952,1149466;111293,66492,1136966;111909,66288,1136711;110763,65857,1138197;110440,64977,1138609;109967,64294,1138884;105975,67405,1146938;108160,67594,1142155;111211,65885,1136338;110125,66414,1138190
39291	194			105272,66952,1148636;106059,67673,1146703;107683,68001,1143375;109043,67418,1140558;107011,52183,1145063;104711,65989,1148926;103982,66043,1149005;103933,65712,1149005;104758,65052,1148915;110758,61286,1151327;105378,59777,1142774;104949,60211,1143108;113357,56843,1159745;115024,64199,1156393;115304,63852,1156394;113590,54485,1160187;99679,85659,1139978;100745,85659,1139978;98743,85957,1139978
39296	194			91960,26921,1147440;90850,25586,1147898;90864,25951,1147958;90856,26305,1148025;91145,25589,1147573;91136,25969,1147579;91131,26309,1147728;93234,27992,1148701;92766,27954,1148731;92325,27743,1148720;92002,27369,1148006;92117,26239,1146699;89097,26960,1153737;89097,29204,1153737;91458,23250,1147829;91769,33130,1150124;91573,32791,1150217;91395,32460,1150247;91435,33279,1149933;91224,32937,1150005;91070,32609,1150053;94939,33874,1151079;94942,34241,1150841;94923,34608,1150521;95324,33881,1151733;95321,34246,1151428;95285,34592,1151030;97370,25127,1152383;95273,24744,1152041;103242,23297,1160560;100238,24222,1160484;100513,24816,1159846;101246,24128,1160483;101785,19756,1172472;101353,20090,1172460;105767,19631,1181276;105547,19452,1181178;105315,19277,1181178;98539,29595,1155031;98534,29067,1155031
39301	194			97928,30629,1154902;97499,28812,1155044;99200,27852,1155036;104221,29016,1155036;104227,28734,1155036;104228,28480,1155036;103981,28469,1155036;103970,28743,1155036;103992,29003,1155036;103845,30544,1155041;103324,35204,1155041;99510,31101,1155041;97922,31143,1154901;98585,30563,1155025;98592,31157,1155025;103552,33446,1155041;103791,33303,1155041;104018,33158,1155041;103431,33247,1155041;103667,33094,1155041;103893,32960,1155041;96643,31176,1153758;96649,30662,1153559;96082,30573,1152409;96007,31241,1152734;105541,22135,1169146;105531,21864,1169146;105525,21598,1169146;105292,22146,1169146;105285,21869,1169146;105268,21615,1169146;102922,23484,1160560;97256,23389,1151762;97050,25315,1152351;92871,35874,1148501;92620,35858,1148436;92384,35839,1148387;92856,36118,1148465;92584,36096,1148400;92354,36075,1148344;90962,22961,1148195;90791,23610,1148021;90512,23840,1148401;90794,23861,1147872;90526,24077,1148208;90787,24087,1147855;90500,23592,1148452;91109,29496,1150334;91121,29744,1150365;91135,29981,1150392;91400,29513,1150261;91403,29764,1150348;91396,29990,1150392;105843,27379,1155599
39306	194			102396,21004,1167859;92254,30082,1150397;92530,30064,1150397;92781,30053,1150397;92241,29812,1150393;92524,29797,1150397;92786,29788,1150393;88256,28282,1148318;88236,27902,1148187;87837,28613,1148061;87841,27624,1147786;89164,28222,1149285;89145,27923,1149331;90167,27688,1149577;90190,28456,1149835;91560,23021,1147919;91146,22553,1148146;91272,31073,1150384;91742,34699,1148975;91410,34716,1148975;94215,36223,1148970;94408,36008,1149131;94574,35806,1149314;94010,36021,1148923;94195,35792,1149107;94387,35612,1149309;91086,35879,1147812;90743,35873,1147574;90422,35865,1147311;91088,36161,1147710;90733,36164,1147437;90414,36141,1147170;95367,24550,1151907;97280,25351,1152488;94270,28018,1149689;94587,28244,1149690;97828,22440,1153122;97701,22033,1153394;100388,22035,1160251;100240,22536,1160303;103152,23520,1160560;102645,21285,1167902;101788,22140,1162246;101301,21654,1162804;101376,21991,1162101;100955,18944,1172505;100733,19097,1172536;100522,19247,1172505;101085,19125,1172505;100852,19284,1172505;100633,19431,1172505;102218,23347,1160560;102209,23625,1160560;103396,19283,1175372;103226,19116,1175372;103049,18953,1175372;106787,20335,1181262;107993,19427,1187494;102521,18567,1174509;107988,18016,1193068;106959,18119,1195856;107573,16669,1201466;107378,16669,1201452;107193,16669,1201358;103485,17449,1195312;103300,17485,1195312;103680,17449,1195312;107898,30299,1155437;107868,30825,1155227;108271,30049,1155498;108283,31031,1155093;106274,30261,1155015;106334,30922,1155036;104938,30402,1155036;104971,30905,1155036;104727,31190,1155041;104702,30166,1155038;100956,27647,1155089;100418,27632,1155164;100898,26707,1155486;100497,26735,1155635;101540,33671,1158051;101865,33656,1158051;101377,33170,1155041;102029,33170,1155041;101607,34223,1159595;101843,34214,1159595;100601,16743,1192142;99718,33515,1155041;99906,33658,1155041;100076,33786,1155041;98374,33588,1155036;98656,32070,1155031;99316,31658,1155041;99706,31658,1155041
39311	194			101624,32463,1155041;100837,15466,1207113;104295,32409,1155041;102790,26394,1154887;103581,26418,1154887;103601,27523,1155031;104029,27626,1155036;95762,30910,1151936;100945,34149,1158099;102486,34094,1158098;102715,35826,1158103;100812,35826,1158054;99702,33877,1155041;103242,31240,1155119;103261,29737,1155125;100283,31614,1155041;99936,30032,1155036;101707,28810,1155036;99304,29374,1155036;100368,29009,1155036;99835,28243,1155167;98277,30885,1155004;101004,17757,1192413;101351,17826,1192413;101723,17179,1191906;100251,16850,1192142;99558,16465,1192142;106582,16429,1201459;105778,19220,1181207;106400,20911,1181307;104823,18514,1187071;104043,18340,1187071;104979,18019,1187071;104165,18293,1192509;105244,17748,1192509;103220,17984,1195312;105262,18139,1195312;104376,17894,1195312;106798,18246,1195849;103867,21219,1169146;103310,21633,1169089;99751,21148,1162311;100216,21293,1162402;96862,24638,1151408;96441,25253,1155076;97436,24268,1154429;94362,24705,1151412;94852,23388,1149622;94611,34221,1150433;89613,35419,1146764;92120,24187,1145516;91924,32677,1150327;95255,30499,1150775;94797,31388,1150540;94531,30330,1150291;94004,30772,1150418;90481,25939,1148470;103939,33573,1155041
39313	194			105542,28679,1155017;105756,27483,1155463;100003,35266,1155041;90879,29744,1150426;90958,22750,1148221;90270,23841,1148760;92640,35624,1148520;96672,24922,1151612;97118,24502,1151605;97166,24959,1152145;103037,23128,1160560;105883,21851,1169146;104524,28757,1155036;98892,28630,1155036;105536,28499,1154909;103862,28111,1155036
39315	194			102470,18346,1174690;102380,28020,1155036;102191,28020,1155036;101057,15502,1207120;100042,32401,1155041;101206,32786,1155041;105642,32231,1155233;105644,32000,1155187;100818,33785,1155041;102598,33755,1155041;102459,18770,1174295;100581,18880,1172538;103423,18893,1175372;101397,19802,1172501;104893,20107,1181130;104881,17316,1195312;101722,17733,1192175;107352,16344,1201454;106641,16567,1201402;103446,17162,1195312;100665,27827,1154991;104735,30654,1155041;102893,23292,1160560;97021,25122,1152105;94619,36252,1149167;90745,35625,1147707;91739,22828,1147995;92539,30329,1150397
39318	194			100189,85959,1139978;94288,95458,1135753;94293,95771,1135859;94294,96034,1135902;96172,84739,1139983;101066,84863,1139973;101058,84606,1139973;101054,84334,1139973;100768,84846,1139973;100750,84598,1139973;100753,84341,1140017;99718,84777,1140085;99439,84784,1140085;99150,84787,1140085;99169,85062,1140085;99449,85052,1140085;99728,85051,1140085;101719,92933,1139983;97209,90399,1139962;97204,90124,1139982;97200,89847,1139983;96922,90400,1139983;96903,90126,1139982;96915,89845,1139983;97204,86974,1139982;96903,86976,1139982;96915,86696,1139983;97200,86697,1139983;96922,87250,1139983;97209,87249,1139962;97188,93026,1139973;96923,92818,1139983;99403,89912,1142456;99411,89616,1142456;99411,87403,1142456;99403,87700,1142456;100366,87871,1142456;100314,89347,1142456;102005,89908,1142382;102005,87373,1142382;101506,96193,1135897;98271,95537,1135790;97925,95530,1135829;97599,95532,1135901;96530,95537,1135896;95858,95532,1135841;96183,95530,1135863;105121,90924,1136066;105183,93104,1141420;105188,93686,1141420;105183,92915,1141420;105640,95695,1135989;99589,81582,1135827;99907,81579,1135800;100206,81558,1135861;99578,81312,1135877;99907,81301,1135829;100182,81304,1135825;101789,82676,1135871;103038,81191,1138472;103062,81525,1138336;103758,82247,1138599;103918,82060,1138619;104066,81880,1138641;91016,82147,1130772;89340,87392,1130185;89816,87397,1130436;90816,81049,1130932;90670,82950,1130772;95501,92175,1139915;95464,91548,1139929;89185,85970,1132674;95516,86591,1140002;95538,85968,1139838;95962,80537,1135897;86475,89161,1122563;86473,88637,1122640;88024,89155,1126783;88028,88595,1126820;88780,89235,1129067;88736,88453,1129235
39323	194			90754,91868,1130772;90875,89042,1132149;90841,88412,1132312;89796,90976,1130709;90129,90946,1130737;90392,91845,1130772;89333,91685,1130752;89934,92756,1130752;90257,92734,1130772;90226,94752,1131443;90602,94707,1131623;90768,96013,1132462;90790,95380,1132454;89473,95014,1132436;89706,93305,1130752;90749,93781,1130711;94307,81744,1132866;92415,89301,1134789;92638,85390,1135827;94033,82830,1132934;93509,82852,1132851;94008,84067,1135946;93485,84089,1135868;92124,86570,1135028;91705,86543,1135245;92044,90689,1134844;92486,90522,1134924;91482,83272,1131302;90514,82138,1130772;106584,81944,1145100;106824,81814,1145094;107026,81690,1145108;101787,82460,1135896;105138,95687,1135989;101406,92952,1139988;104619,90915,1136066;105733,85293,1138652;105603,85090,1138652;96520,95755,1135845;95851,95776,1135815;96177,95777,1135803;98261,95755,1135697;97918,95777,1135779;97592,95776,1135839;101664,96184,1135897;98953,97973,1135732;99338,98298,1136169;98025,97964,1135718;97801,98588,1137018;98171,97379,1135702;98771,97344,1135595;98807,92985,1140023;99017,92980,1140023;99215,92982,1140023;97737,86479,1140132;97372,86474,1139778;100156,91859,1139993;100446,91846,1139993;100737,91845,1139993;100175,91525,1140000;100468,91498,1140084;100754,91522,1139952;97843,91088,1140132;97479,91084,1139778;95859,84759,1139983;94496,95462,1135770;94494,95767,1135802;94506,96029,1135998
39328	194			96392,86983,1139983;94452,93410,1135999;96426,84953,1139983;95796,84484,1139983;96151,86599,1140093;99425,84318,1141029;102004,93291,1139983;99000,93515,1140909;97575,89232,1140106;98110,86801,1140927;98110,87187,1140931;97597,88378,1139983;97222,93473,1139799;97796,93327,1139917;96507,93385,1139995;96058,93254,1139978;98110,90328,1140931;98110,89942,1140931;99780,95489,1136101;99962,96438,1135966;103511,95314,1135897;103435,96450,1135904;102341,95601,1135897;102422,96498,1135897;100879,95291,1135897;96868,88884,1139983;99766,88977,1142382;99766,88278,1142382;105524,85432,1138652;106063,91424,1135897;105999,92086,1135860;104912,90777,1136066;105043,91184,1136066;106453,93714,1143531;106453,92918,1143531;101774,92645,1139993;105089,95462,1135989;105431,95549,1135989;101698,80840,1136005;100587,80765,1135875;104359,80888,1138673;104536,81603,1138759;106299,81136,1145092;105723,86317,1138641;105353,86971,1138611;90292,86011,1130767;90807,82001,1130780;89931,84103,1130762;89719,84559,1130762;90938,82408,1130772;94012,92618,1135884;93963,91268,1135887;94012,86996,1135884;93963,85646,1135887;92201,84599,1135945;91810,84674,1135892;91802,85036,1135892;92870,85351,1135781;92805,85564,1135787;92894,82658,1132813;96704,80470,1142868;99521,80476,1142868;91394,95921,1132462;90374,95737,1132462;89184,92258,1130746;87068,88373,1123816;86893,89614,1123763;88572,87513,1136820;88572,90322,1136820;88836,91708,1138157;87382,91334,1124456;87237,92612,1124595;86869,91762,1123916;84458,89199,1118592;84899,89349,1119666;84878,87918,1118837;105234,86244,1138611
39333	194			102131,87828,1144917;91980,95541,1132461;90743,93930,1130699;95664,81378,1135888;95890,81856,1135896;93445,87940,1135873;93425,88677,1135906;93431,89411,1135892;94152,89713,1135892;94234,90611,1135960;92031,88958,1132836;92031,88296,1132836;105826,86887,1138652;104538,85562,1138631;104454,87224,1138638;105887,88307,1138650;106083,87893,1138676;105337,88333,1138676;104304,92882,1139220;104304,93872,1139220;99868,89751,1143336;99868,87530,1143289;100710,89325,1144917;100672,87894,1144917;102188,89436,1144926;102157,89917,1142382;99067,90414,1142430;99012,86932,1142430;96208,95225,1135888;94058,95762,1135945;102157,87382,1142382;97950,95225,1135948;92806,93111,1136187;96521,96432,1135914
39335	194			100510,90490,1142431;93121,92596,1135916;93291,92813,1135888;93435,92996,1135868;101405,84615,1139973;99031,87490,1142444;99757,90483,1142431;101319,90499,1142430;102103,90510,1142431;102806,90512,1142431;99757,86707,1142431;100510,86714,1142431;101319,86722,1142430;102103,86733,1142431;102806,86736,1142431;98984,88989,1142430;98984,88261,1142430;99031,89763,1142444;97602,86988,1140066;101718,93262,1139988;96127,84997,1139983;99286,92157,1139997;98892,92157,1139997;96323,91211,1139983;97602,90138,1140066;104819,91339,1136154;105516,95982,1135989;101445,82236,1135860;104237,90737,1136066;104237,91108,1136066;104604,84974,1138611;104518,86665,1138652;104391,81164,1138753;104174,82288,1138674;103909,83944,1138678;103668,83925,1138591;104086,88975,1138391;103727,88922,1138341;92270,90557,1134730;91894,86608,1134934;90714,82563,1130774;89802,81907,1130777;94458,81456,1132866;94458,81985,1132871;93698,81458,1132866;93771,82700,1132861;99919,81861,1135894;96675,82297,1135887;96002,82847,1135887;96094,82345,1135895;96993,82619,1135899;95974,80695,1135897;97577,81191,1135979;97592,81614,1135920;97799,81398,1135897;97859,80267,1135897;98534,80192,1135892
