ID	Name	MapName	Kind	Level	ClassID	CraftID	CanOperateEach	IsSelectable	RemoveDelay	ReviveDelay	OpenPrepareFrame	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	RepresentID	SprintRepresentID	MoneyMin	MoneyMax	MoneyDropRate	CanPick	BarText	Script	OverLootFrame	DynamicObstacle	ProgressID	IndependentDrop	IndependentDropCount	IndependentDropType	AreaBroadcast	IdentityVisiableID
5051	一本书	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9197		0	0	1048576	1		scripts/Map/跟宠系统/doodad/瞿塘峡_蟹仕_国士无双局上.lua	1440		-1		0	0		
5052	一本书	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9197		0	0	1048576	1		scripts/Map/跟宠系统/doodad/金水镇_蟹士_国士无双局下.lua	1440		-1		0	0		
5053	冰凌雪莲	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9489		0	0	1048576	1		scripts/Map/跟宠系统/doodad/昆仑_冰兰花客_冰凌雪莲.lua	1440		-1		0	0		
5054	一盏青头草	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9491		0	0	1048576	1		scripts/Map/跟宠系统/doodad/南屏山_嘟嘟_一盏青头草.lua	1440		-1		0	0		
5055	坚果	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9490		0	0	1048576	1	拾取	scripts/Map/跟宠系统/doodad/太原_果果_军粮分布图.lua	1440		-1		0	0		
5056	飘云冰晶	跟随宠物相关	7	1	0	0	1	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9165		0	0	1048576	1		scripts/Map/跟宠系统/doodad/昆仑_冰蓝花客_飘云冰晶.lua	1440		-1		0	0		
5057	《太宗工事图》	苍云-血誓后	7	1	0	0	0	1	2880	0	48		0		0		0		0		0		0		0		0		0		0	9492		0	0	1048576	1	拾取	scripts\Map\苍云\doodad\太宗公示图.lua	1440		-1		0	0		
5058	铸造台	太原	3	1	0	0	0	1	2880	3	80		0		0		0		0		0		0		0		0		0		0	9493		0	0	1048576	0	修缮	scripts/Map/太原/doodad/铸造台.lua	1440		-1		0	0		
5059	石壁冰莲	苍云-血誓后	3	1	0	0	0	1	2880	3	48		0		0		0		0		0		0		0		0		0		0	9501		0	0	1048576	1	采集		1440		-1		0	0		
5060		跟随宠物相关	3	1	0	0	0	1	2880	20	80		0		0		0		0		0		0		0		0		0		0	9494		0	0	1048576	1	翻找		1440		-1		0	0		
5061	松子	跟随宠物相关	3	1	0	0	0	1	2880	20	80		0		0		0		0		0		0		0		0		0		0	9495		0	0	1048576	1	拾取		1440		-1		0	0		
5062	灶台	太原	7				1				80																					9496						盛面	scripts\Map\太原\doodad\杏花村\PQ-灶台.lua								
5063	药锅	太原	7				1				80																					9497						装药	scripts\Map\太原\doodad\杏花村\PQ-药锅.lua								
5064	酒坛	太原	7				1				80	太原\pq_jiugang_5064.tab	1																			9498						装酒									
5065	木柴堆	太原	7				1				16																					9499							scripts\Map\太原\doodad\杏花村\PQ-柴堆.lua								
5066	储水缸	太原	7				1				16																					9500							scripts\Map\太原\doodad\杏花村\PQ-储水缸.lua								
5067	太原尸体doodad	太原	2	1	0		1		160	0	0																					1					1			160							
5068	歃血酒桌	太原					1																									9502					0	饮下歃血酒	scripts/Map/太原/doodad/任务doodad/12579歃血酒桌.lua								
5069	杏花花瓣	太原								60	80																					9503															
5070	树桩	太原								60	80																					9504						搜索									
5071	珍稀矿石	太原	3	1	0	0	1	1	2880	0	80		0		0		0		0		0		0		0		0		0		0	9505		0	0	1048576	0	检查	scripts/Map/太原/doodad/任务doodad/12631珍稀矿石.lua	1440		-1		0	0		
5072	苍云军的谢礼	Act_门派入侵	7	1	0	0	1	1	2880	0	48		0		0		0		0		0		0		0		0		0		0	43224		0	0	1048576	0	拾取	scripts/Map/ACT_门派入侵/doodad/苍云事件奖励.lua	1440		-1					
5073	苍云军的谢礼	Act_门派入侵	7	1	0	0	1	1	2880	0	48		0		0		0		0		0		0		0		0		0		0	43225		0	0	1048576	0	拾取	scripts/Map/ACT_门派入侵/doodad/苍云事件奖励.lua	1440		-1					
5074	火药包	太原								30	80																					43226						点燃	scripts\Map\太原\doodad\任务doodad\P2\12970_火药包_高.lua								
5075	绿玉石矿	太原								30	80																					43227															
5076	土堆	太原								20	80																					43228						埋葬	scripts\Map\太原\doodad\任务doodad\P2\13007_土堆.lua								
5077	唐军尸体	太原	6							1																						43230					0										
5078	火药包	太原								30																						43231							scripts\Map\太原\doodad\任务doodad\P2\12970_火药包_牛.lua								
5079	火药包	太原								30																						43232							scripts\Map\太原\doodad\任务doodad\P2\12970_火药包_史.lua								
5080	火药包	太原								30																						43233							scripts\Map\太原\doodad\任务doodad\P2\12970_火药包_蔡.lua								
5081	宝堆	ACT_活动通用	7																													8781							scripts/Map/ACT_苍雪龙城峰值/doodad/实习策划DOODAD.lua								
5082	蜘蛛卵	太原								40	80	太原\doodad_5082.tab	1																			43234						拾取									
5083	甘遂	太原								40	80																					43235						采集									
5084	冬至盛宴	节日冬至	7	1	1		1		4800		80																					43240					0	冬至盛宴	scripts\Map\节日冬至\doodad\冬至盛宴.lua								
5085	苍云火锅	节日冬至	0	1	1			0	4800																							43239					0										
5086	沈剑心的宝堆	ACT_峰值活动	7																													8024							scripts/Map/ACT_苍雪龙城峰值/doodad/最后奖励.lua								
5087	令牌	太原	6							1	80																					43238					0										
5088	坐毯	太原	8					0																								43236					0										
5089	鹰粪	太原	7				1			60	80	太原\doodad_5089_103.tab	1	太原\doodad_5089_101.tab	1	太原\doodad_5089_102.tab	1															43237						掏鹰粪	scripts\Map\太原\doodad\任务doodad\P2\13017_鹰粪.lua								
5090	汤锅	ACT_峰值活动	7				1																									375							scripts/Map/ACT_苍雪龙城峰值/doodad/大锅.lua								
5091	山稔子	太原		90						30	80																					43243						采集									
5092	炸药	太原																																													
5093	武库神兵箱	太原之战_逐虎驱狼								10	80																					43245						打开									
5094	万年冰	苍云-血誓后							48	1	80																					43246						收集		48							
5095	日月石	白龙口							48	1	80																					43247						收集		48							
5097	河蚌	太原								40	80																					43248						拾取									
5098	鱼篓	太原								40	80																					43249						收网									
5099	尸骨	太原	7	1	0	0		1	2880	0	32		0		0		0		0		0		0		0		0		0		0	43309		0	0	1048576	0	拾取	scripts/Map/太原/doodad/河滩尸骨.lua	1440		-1		0	0		
5100	假红包	节日春节																														43311															
5101	红包	节日春节																														43310															
5102	精良兵器	太原								60	80																					43312															
5103	苋菜	太原									16																					43313					0	入锅	scripts/Map/太原/doodad/任务doodad/P4/13202做食物.lua								
5104	甘草	太原									80																					43314					0	入锅	scripts/Map/太原/doodad/任务doodad/P4/13202做食物.lua								
5105	南瓜	太原									80																					43315					0	入锅	scripts/Map/太原/doodad/任务doodad/P4/13202做食物.lua								
5106	蛤蜊	太原									80																					43316					0	入锅	scripts/Map/太原/doodad/任务doodad/P4/13202做食物.lua								
5107	锅	太原																														43318					0										
5108	苋香烩河鲜	太原									80																					43319						放置									
5109	落叶	天泣林	7	1	1																											43320					0	点燃	scripts\Map\天泣林\doodad\落叶堆.lua								
5110	火焰	天泣林	3	1	0	0	0	0	2880	1	32		0		0		0		0		0		0		0		0		0		0	43321		0	0	1048576	0			1440		-1					
5111	火堆	天泣林	3	1	0	0	0	0	2880	1	32		0		0		0		0		0		0		0		0		0		0	43322		0	0	1048576	0			1440		-1					
5112	火堆	太原																														43894															
5113	草包	太原																														43895															
5114	沙堆	太原																														43900															
5115	架子	太原																																													
5116	小椅子	太原																																													
5117	石条	太原																														43899															
5118	工地杂物	太原																														43898															
5119	木箱	太原																														43897															
5120	木材堆	太原																														43896															
5121	草包堆	太原																														43901															
5122	小石子	太原								40	80																					43902						调查	scripts\Map\太原\doodad\任务doodad\P5\13340暗埋火药.lua								
5124	鲜花	ACT_花朝节	7																													43927							scripts/Map/ACT_花朝节/doodad/鲜花.lua								
5125	鲜花	ACT_花朝节	7																													43926							scripts/Map/ACT_花朝节/doodad/鲜花.lua								
5126	鲜花	ACT_花朝节	7																													43925							scripts/Map/ACT_花朝节/doodad/鲜花.lua								
5127	大鲜花	ACT_花朝节	7																													43928							scripts/Map/ACT_花朝节/doodad/鲜花.lua								
5128	鲜花	ACT_花朝节	7																													43964							scripts/Map/ACT_花朝节/doodad/鲜花.lua								
5129	弹药	阴山圣泉	7	1	1	0	1	1	2880	60	48	阴山圣泉\doodadpilidan.tab	1		0		0		0		0		0		0		0		0		0	43965		0	0	1048576	1	拾取弹药		1440		-1					
5130	茶杯	太原								1	80																					43966						敬茶	scripts\Map\太原\doodad\任务doodad\P6\13497茶杯.lua								
5131	茶杯	太原								1	80																					43967						敬茶	scripts\Map\太原\doodad\任务doodad\P6\13497茶杯.lua								
5132	茶杯	太原								1	80																					43968						敬茶	scripts\Map\太原\doodad\任务doodad\P6\13497茶杯.lua								
5133	藤条机关	太原								30	80																					43969						收集									
5134	南瓜	太原								180	80																					43971						采集									
5135	鱼篓	太原								30	80	太原\doodad_5135.tab	1																			43972						采集									
5136	干莲子	太原								30	80	太原\doodad_5136.tab	1																			43983						采集									
5137	丁香	太原								30	80	太原\doodad_5137.tab	1																			43974						采集									
5138	桂皮	太原									80																					43976						采集									
5139	药材车	太原									80																					43977					0		scripts/Map/太原/doodad/任务doodad/P6/13499材料车.lua								
5140	矿堆	太原									80																					43979						制造	scripts/Map/太原/doodad/任务doodad/P6/13499材料车.lua								
5141	食材架	太原									80																					43980						制作	scripts/Map/太原/doodad/任务doodad/P6/13499材料车.lua								
5144	布料箱	太原									80																					44427						制作	scripts/Map/太原/doodad/任务doodad/P6/13499材料车.lua								
5145	制作台	太原									80																					44428							scripts/Map/太原/doodad/任务doodad/P6/13499制作台.lua								
5146	破旧的长明灯	太原																														44436							scripts\Map\太原\doodad\任务doodad\P6\13491灯.lua								
5147	叶炜与叶婧衣	太原	7	1	0	0	0	1	2880	0	16		0		0		0		0		0		0		0		0		0		0	44429		0	0	1048576	0	阅读	scripts/Map/太原/doodad/龙城战史.lua	1440		-1		0	0		
5148	李倓与李重茂	太原	7	1	0	0	0	1	2880	0	16		0		0		0		0		0		0		0		0		0		0	44430		0	0	1048576	0	阅读	scripts/Map/太原/doodad/龙城战史.lua	1440		-1		0	0		
5150	侠客行	太原	7	1	0	0	0	1	2880	0	16		0		0		0		0		0		0		0		0		0		0	44433		0	0	1048576	0	阅读	scripts/Map/太原/doodad/龙城战史.lua	1440		-1		0	0		
5153	一本书	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9197		0	0	1048576	1		scripts/Map/跟宠系统/doodad/白龙口_蟹车红_横行局上.lua	1440		-1		0	0		
5154	一本书	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9197		0	0	1048576	1		scripts/Map/跟宠系统/doodad/巴陵县_蟹车蓝_横行局下.lua	1440		-1		0	0		
5155	泥沙堆	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8799		0	0	1048576	1		scripts/Map/跟宠系统/doodad/无量山_红羽大将军_河底泥沙.lua	1440		-1		0	0		
5156	杂乱的沙土堆	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9087		0	0	1048576	1		scripts/Map/跟宠系统/doodad/无量山_红羽大将军_屋后的痕迹.lua	1440		-1		0	0		
5157	马四	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8631		0	0	1048576	1		scripts/Map/跟宠系统/doodad/枫华谷_枫林客_马四.lua	1440		-1		0	0		
5158	沙土堆	跟随宠物相关	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8799		0	0	1048576	1		scripts/Map/跟宠系统/doodad/枫华谷_枫林客_土堆.lua	1440		-1		0	0		
5159	正殿大门	梵空禅院	14	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	45381		0	0	1048576	0				1	-1		0	0		
5160		梵空禅院						0																								45266					0					3					
5161	炼药房大门	璨翠海厅	14				1																									44441						开门	scripts/Map/璨翠海厅/doodad/璨翠海厅3号大门.lua		1						
5162	秘道门	璨翠海厅	14				1																									44860						开门	scripts/Map/璨翠海厅/doodad/璨翠海厅1号秘道门.lua		1						
5163	厨房大门	璨翠海厅	14				1																									44441						开门	scripts/Map/璨翠海厅/doodad/璨翠海厅2号抉择之门.lua		1						
5164	厨房侧门	璨翠海厅	14				1																									44441						开门	scripts/Map/璨翠海厅/doodad/璨翠海厅2号侧门.lua		1						
5166	死鱼	太原								40	80																					44443						拾取									
5167	诡异的灌木	太原								30	80																					44444						调查	scripts\Map\太原\doodad\任务doodad\P7\13615诡异的草垛.lua								
5168	机关	太原								1	80																					44445					0	调查	scripts\Map\太原\doodad\任务doodad\P7\13616河底机关.lua								
5169	石头	太原								30	80																					44446						拾取									
5170	粮食	太原								30	80																					44447						搬运	scripts\Map\太原\doodad\任务doodad\P7\13639粮食.lua								
5171	绿豆	节日儿童节	7							1																						44455							scripts\Map\节日儿童节\doodad\2015\材料.lua								
5172	花生	节日儿童节	7							1																						44449							scripts\Map\节日儿童节\doodad\2015\材料.lua								
5173	野果	节日儿童节	7							1																						44454							scripts\Map\节日儿童节\doodad\2015\材料.lua								
5174	糖果小包	节日儿童节	7								8	活动\ErTongJie_CandyBox.tab	1																			44452															
5175	糖果小包	节日儿童节	7								8	活动\ErTongJie_CandyBox.tab	1																			44453															
5176	南瓜	节日儿童节	7							1																						44456							scripts\Map\节日儿童节\doodad\2015\材料.lua								
5177	红豆	节日儿童节	7							1																						44448							scripts\Map\节日儿童节\doodad\2015\材料.lua								
5178	糖果小包	节日儿童节	7								8	活动\ErTongJie_CandyBox.tab	1																			44451															
5179	糖果小包	节日儿童节	7								8	活动\ErTongJie_CandyBox.tab	1																			44751															
5180	糖果小包	节日儿童节	7								8	活动\ErTongJie_CandyBox.tab	1																			44752															
5181	糖果小包	节日儿童节	7								8	活动\ErTongJie_CandyBox.tab	1																			44753															
5182	端午祭台	节日端午·钓鱼	14							1																						44830					0		scripts\Map\节日端午\doodad\祭台.lua		1						
5183	端午鱼篓	节日端午·钓鱼	6	1	0	0	1	1	2880	0	16		0		0		0		0		0		0		0		0		0		0	44833		0	0	1048576	0	钓鱼	scripts/Map/节日端午/doodad/端午鱼篓.lua	1440		-1					
5184	飘香宝藏	节日端午·钓鱼	7								16																					44834					0		scripts\Map\节日端午\doodad\BOSS掉落.lua								
5185	多多与源明雅	太原	7	1	0	0	0	1	2880	0	16		0		0		0		0		0		0		0		0		0		0	44924		0	0	1048576	0	查看	scripts/Map/太原/doodad/龙城战史.lua	1440		-1		0	0		
5186	叶琦菲出场	太原	7	1	0	0	0	1	2880	0	16		0		0		0		0		0		0		0		0		0		0	44925		0	0	1048576	0	查看	scripts/Map/太原/doodad/龙城战史.lua	1440		-1		0	0		
5187	莫名其妙的蛋	太原	7	1	0	0	0	1	2880	0	16		0		0		0		0		0		0		0		0		0		0	44926		0	0	1048576	0	查看	scripts/Map/太原/doodad/龙城战史.lua	1440		-1		0	0		
5188	蛋的底座	太原	8					0																								44927					0										
5189	粮价告示	太原	4	1	0	0	1	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	44928		0	0	1048576	0		scripts\Map\太原\doodad\任务doodad\P7\粮价告示.lua	1440		-1					
5190	令牌	太原								1	80																					44942					0		scripts\Map\太原\doodad\任务doodad\P7\13623假唐简的令牌.lua								
5191	司徒一一的珍藏	世界奇遇	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	9085		0	0	1048576	1	拾取	scripts/Map/世界奇遇/Doodad/三尺青锋_司徒一一的珍藏.lua	1440		-1		0	0		
5192	货物车	阴山大草原																														44754															
5193	散落的货物	阴山大草原																														44755															
5194	散落的货物	阴山大草原								10	80																					44756															
5195	散落的货物	阴山大草原																														44757															
5197	大蓟	五台山								10																						44759															
5198	尘封的酒坛	千岛湖								20	48																					44760						挖掘	scripts\Map\千岛湖\doodad\尘封的酒坛.lua								
5199	群英宴·饭桌	太原	14					0		1																						44828					0				1						
5200	安神草	千岛湖								10	80																					44762						采摘	scripts\Map\千岛湖\doodad\安神草.lua								
5201	许愿灯	世界奇遇	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	44930		0	0	1048576	1	拾取	scripts/Map/世界奇遇/Doodad/三尺青锋_许愿灯.lua	1440		-1		0	0		
5202	篝火	阴山大草原	14					0																								44831									1						
5203	群英宴·饭桌	太原	14					0																								44943					0				1						
5204	酒坛	阴山大草原																														44832															
5205	相思红叶	世界奇遇	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	44929		0	0	1048576	1	拾取	scripts/Map/世界奇遇/Doodad/三尺青锋_拾取挂件.lua	1440		-1		0	0		
5206	酒杯	千岛湖																														44835															
5207	酒壶	千岛湖																														44836															
5208	酒壶（倒）	千岛湖																														44838															
5209	佩刀	千岛湖																														44839															
5210	玉马	千岛湖							160	1	80																					44840						拾取									
5211	被抢的瓷器	千岛湖																														44841															
5212	被抢的玉器	千岛湖																														44843															
5213	被抢的香炉	千岛湖																														44846															
5214	被抢的书画	千岛湖																														44844															
5215	被抢的古董	千岛湖																														44845															
5216	税银箱	千岛湖								30	80																					44847						打开									
5217	敞开的宝箱	千岛湖																														44848															
5219	鬼火绿01	Act_瞿塘峡地脉勘测																														44850															
5220	诅咒	Act_瞿塘峡地脉勘测																														44851															
5221	招魂幡002	Act_瞿塘峡地脉勘测																														44852															
5222	鬼火蓝	Act_瞿塘峡地脉勘测																														44853															
5223	尸骨堆	Act_瞿塘峡地脉勘测																														44854															
5224	糖葫芦	千岛湖																														44855															
5225	剑圣剑痕	梵空禅院	7				1				10																					44856					0		scripts\Map\梵空禅院\doodad\剑圣剑痕.lua		0						
5226	方乾剑痕	梵空禅院	7				1				10																					44857					0		scripts\Map\梵空禅院\doodad\方乾剑痕.lua		0						
5227	光晕	Act_瞿塘峡地脉勘测																														44858															
5228	蚊蝇群	Act_瞿塘峡地脉勘测																														44859															
5230		世界奇遇	7				1																									556							scripts/Map/世界奇遇/doodad/寻宝_牢笼.lua								
5231	包裹	世界奇遇	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	44827		0	0	1048576	1	拾取	scripts/Map/世界奇遇/Doodad/三尺青锋_包裹.lua	1440		-1		0	0		
5232	马粪	世界奇遇	7				1																									43237							scripts/Map/世界奇遇/Doodad/寻宝_马粪.lua								
5233	藏起来的宝藏	世界奇遇	7	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	44827		0	0	1048576	1	拾取	scripts/Map/世界奇遇/Doodad/三尺青锋_藏起来的宝藏.lua	1440		-1		0	0		
5234	密道门	璨翠海厅	14				1																									44861						开门	scripts/Map/璨翠海厅/doodad/璨翠海厅1号秘道门.lua		1						
5235	镖箱	五台山								30	80																					44862						检查			1						
5236	野三七	五台山								30	80																					44863						采集									
5237	水缸	五台山									80																					44864						舀水	scripts/Map/五台山/doodad/塔院寺_调查伙房有毒之物.lua								
5238	蝉蜕	五台山								30	80																					44865						收集									
5239	林中血迹	五台山									80																					44866							scripts\Map\五台山\doodad\缘居林_血迹.lua								
5240	荼蘼花	五台山								30	80																					44868						采摘									
5241	散落的树枝	五台山								10	80																					44869						收集									
5242	泥脚印	五台山									80																					44870						搜索	scripts/Map/五台山/doodad/塔院寺_调查真凶.lua								
5243	小土堆	五台山								180	80																					44871						搜索	scripts/Map/五台山/doodad/塔院寺_调查真凶.lua								
5244	落叶堆	五台山								10	80																					44872						搜索	scripts/Map/五台山/doodad/塔院寺_调查真凶.lua								
5245	陈旧的宝盒	世界奇遇	7				1																									44915							scripts/Map/世界奇遇/Doodad/寻宝_陈旧的宝盒.lua								
5246	碎石堆	五台山								10	80																					44873							scripts/Map/五台山/doodad/塔院寺_调查真凶.lua								
5247	鸟笼	五台山									128																					44874						捡起鸟笼	scripts\Map\五台山\doodad\塔院寺_金丝雀笼.lua								
5248	天一密信	五台山								10	80																					44875						捡起密信									
5249	尚未烧着的经书	五台山								30	80																					44876						收集									
5250	装舍利的盒子	五台山								1	80																					44877						打开	scripts\Map\五台山\doodad\塔院寺镇寺之宝.lua								
5251	金玉法器	五台山								10	80																					44878						收起									
5252	装有佛宝袈裟的箱子	五台山								1	80																					44879						打开									
5253	石头	世界奇遇	7				1																									529							scripts/Map/世界奇遇/Doodad/寻宝_石头.lua								
5254	装有僧宝袈裟的箱子	五台山								1	80																					44880						打开									
5255	装有法宝袈裟的箱子	五台山								1	80																					44978						打开									
