RecipeName	BelongSchool	DesignLevel	RecipeExplain	RecipeID	RecipeLevel	Type	IsSystemRecipe	IsEquipmentRecipe	SkillRecipeType	SkillType	SkillID	SkillLevel	PrepareFramesAdd	PrepareFramesPercent	CoolDownAdd1	CoolDownAdd2	CoolDownAdd3	MinRadiusAdd	MaxRadiusAdd	CostLifeAddPercent	CostManaAddPercent	CostRageAdd	CostEnergyAdd	CostStaminaAdd	CostTrainAdd	DamageAddPercent	ScriptFile
《太素九针·彼针》穴位图断篇镜像	万花	2		2274	1						14664				-16												
《太素九针·彼针》真传残页镜像	万花	1		2275	1						14664																秘笈\增加AOE有效范围1尺.lua
《太素九针·彼针》真传断篇镜像	万花	2		2276	1						14664																秘笈\增加AOE有效范围1尺.lua
《太素九针·彼针》注解残页镜像	万花	1		2277	1						14664										-102						
流光囚影_额外施展一次_新	明教镇派	1		2278	1	3					3977																明教\镇派\流光囚影_额外一次.lua
暗尘弥散调息降低5秒	明教镇派	1		2279	1	3					3974				-80												
急曲伤害10%_玳弦	七秀镇派	1		2280	1	3					3009																七秀\秘笈\急曲10%.lua
急曲伤害10%_玳弦4层	七秀镇派	1		2281	1	3					9347																七秀\秘笈\急曲10%.lua
急曲伤害10%_剑影3层	七秀镇派	1		2282	1	3					13986																七秀\秘笈\急曲10%.lua
急曲伤害10%_剑影4层	七秀镇派	1		2283	1	3					13987																七秀\秘笈\急曲10%.lua
急曲伤害10%_剪破3层	七秀镇派	1		2284	1	3					6207																七秀\秘笈\急曲10%.lua
急曲伤害10%_剪破4层	七秀镇派	1		2285	1	3					9346																七秀\秘笈\急曲10%.lua
清妒_雷霆震怒降低调息时间	七秀镇派	1		2286	1	3					1				0												
邻里曲降低120秒调息时间	七秀镇派	1		2287	1	3					552				-1920												
鹊踏枝降低45秒	七秀镇派	1		2288	1	3					1				0												
天地降低45秒	七秀镇派	1		2289	1	3					1				0												
翔舞S_554增加10%	七秀镇派	1		2290	1	3					554																七秀\秘笈\持续10%.lua
上元S_556增加10%	七秀镇派	1		2291	1	3					556																七秀\秘笈\持续10%.lua
上元结束s_3776增加10%	七秀镇派	1		2292	1	3					3776																七秀\秘笈\持续10%.lua
奇穴翔舞S_6633增加10%	七秀镇派	1		2293	1	3					6633																七秀\秘笈\持续10%.lua
横扫提高10%伤害	少林镇派	1		2294	1	3			235																	204	
横扫提高20%伤害	少林镇派	1		2295	1	3			235																	408	
横少提高30%伤害	少林镇派	1		2296	1	3			235																	614	
横扫提高40%伤害	少林镇派	1		2297	1	3			235																	820	
横扫提高50%伤害	少林镇派	1		2298	1	3			235																	1024	
守缺10%会心会效	少林镇派	1		2299	1	3			2572		2572																少林\镇派\守缺10%会心会效.lua
委托无视目标50%内防	少林镇派	1		2300	1	3			233		233																少林\镇派\拿云委托无视目标50%内防.lua
拿云无视目标50%内防	少林镇派	1		2301	1	3			243		243																少林\镇派\拿云委托无视目标50%内防.lua
拿云40%便可施展	少林镇派	1		2302	1	3					243																少林\镇派\拿云可施展血量40%.lua
无视目标血量直接施展拿云	少林镇派	1		2303	1	3					243																少林\镇派\净果_拿云式全血量可释放.lua
无相诀降低30秒	少林镇派	1		2304	1	3					261				-480												
断骨降低20秒调息时间	少林镇派	1		2305	1	3					1				0												
捉影式施展距离提高5尺	少林镇派	1		2306	1	3					1								320								
长歌_任务_宫	测试	1		2307	1	3					14064																长歌\秘籍\宫_任务_秘籍.lua
执迷不返_摩柯无量降低5秒调息	少林镇派	1		2308	1	3					236				-80												
突变2层充能	天策镇派	1		2309	1	3					418																天策\秘笈\突变为2层充能.lua
龙吟增加10%威胁值	天策镇派	1		2310	1	3					403																天策\秘笈\奇穴龙吟加仇恨.lua
雷增加CD附带嘲讽	天策镇派	1		2311	1	3					404				456						0						天策\秘笈\撼如雷嘲讽效果.lua
万剑增加距离	纯阳镇派	2		2312	1	3			311		311				0												纯阳\镇派\新数穷万剑加距离.lua
夺魄箭提高会心和神机值消耗	唐门镇派	1		2313	1	3			3085		3095												-5				唐门\镇派\夺魄之威_新效果加会心.lua
追命箭运功时间降低50%	唐门镇派	1		2314	1	3					3096																唐门\镇派\追命箭运功时间降低一半.lua
惊鸿游龙解除控制	唐门镇派	1		2315	1	3					3114																唐门\镇派\惊鸿游龙解控.lua
玉泉调息时间降低5秒	藏剑镇派	1		2316	1	3					1580				-80												
云飞玉皇不消耗剑气	藏剑镇派	1		2317	1	3					1593											-20					
龙啸不消耗内力	丐帮镇派	1		2318	1	3					1										-1024						
龙啸内力消耗提高到50%	丐帮镇派	1		2319	1	3					1										0						丐帮\90级奇穴\龙啸内力消耗提高到50%.lua
提高龙啸目标数量	丐帮镇派	1		2320	1	3					1										0						丐帮\90级奇穴\龙啸增加目标数量.lua
亢龙无视目标100%外功防御等级	丐帮镇派	1		2321	1	3			5638		5638																丐帮\90级奇穴\无视目标100%外功防御等级.lua
烟雨行调息时间降低5秒	藏剑镇派	1		2322	1	3					1				0												
芙蓉降低5秒调息时间	万花镇派	1		2323	1	3					186				-80												
清净终身_暗尘降低5秒调息时间	明教镇派	1		2324	1	3					3974				-80												
啸如虎50%气血可施展	天策镇派	1		2325	1	3					422																天策\秘笈\啸如虎50%气血可施展.lua
马下战八方10秒调息	天策镇派	1		2326	1	3					1				0												
马上战八方	天策镇派	1		2327	1	3					1				0												
生太极增益增加5尺	纯阳镇派	1		2328	1	3					1																纯阳\镇派\生太极增加5尺.lua
生太极减益增加5尺	纯阳镇派	1		2329	1	3					1																纯阳\镇派\生太极增加5尺.lua
化蝶变为充能	五毒镇派	1		2330	1	3					2228																五毒\镇派\化蝶变为2层充能.lua
撼地充能	苍云镇派	1		2331	1	3					13424																苍云\90级奇穴\撼地变充能.lua
盾刀无视目标目标30%外防	苍云镇派	1		2332	1	3			0		1																
盾击无视目标30%外防	苍云镇派	1		2333	1	3			0		1																
盾猛无视目标30外防	苍云镇派	1		2334	1	3			0		1																
盾压无视目标30外防	苍云镇派	1		2335	1	3			0		1																
劫刀无视目标30外防	苍云镇派	1		2336	1	3			0		1																
绝刀无视目标30外防	苍云镇派	1		2337	1	3			0		1																
斩刀无视目标30外防	苍云镇派	1		2338	1	3			0		1																
闪刀无视目标30外防	苍云镇派	1		2339	1	3			0		1																
盾飞无视目标30外防	苍云镇派	1		2340	1	3			0		1																
撼地无视目标30外防	苍云镇派	1		2341	1	3			0		1																
盾刀系列段数伤害	苍云镇派	1		2342	1	3			13044																		苍云\90级奇穴\盾刀系列提升伤害.lua
盾舞_增加调息时间	苍云镇派	1		2343	1	3					13048																苍云\90级奇穴\盾舞调息时间增加到30秒.lua
盾墙下盾舞增加调息时间	苍云镇派	1		2344	1	3					13458																苍云\90级奇穴\盾舞调息时间增加到30秒.lua
听雷_10%会心会效	藏剑镇派	1		2345	1	3			1646																		藏剑\秘笈\听雷10%会心会效.lua
听雷_轻剑调息时间降低1.5秒	藏剑镇派	1		2346	1	3					1646				-24												
啸日变为2层充能	藏剑镇派	1		2347	1	3					1656																藏剑\秘笈\晓日变为2层充能.lua
云飞玉皇20%伤害	藏剑镇派	1		2348	1	3			1593		1593															204	
风来吴山会心会效10%	藏剑镇派	1		2349	1	3			1645		1645																藏剑\秘笈\风来吴山10%会心会效.lua
鹊踏枝降低45秒_新	七秀镇派	1		2350	1	3					550				-720												
天地低昂降低45秒_新	七秀镇派	1		2351	1	3					557				-720												
剑破虚空20%伤害	七秀镇派	1		2352	1	3			1		1															204	
时乘六龙加伤害	丐帮镇派	1		2353	1	3			0		13510															102	
风袖低昂提高20%	七秀镇派	1		2354	1	3			555		555															204	
王母挥袂提高20%	七秀镇派	1		2355	1	3			569		569															204	
守缺变充能	少林镇派	1		2356	1	3					2572																少林\镇派\守缺变充能.lua
吞日月增加5尺释放距离	纯阳镇派	1		2357	1	3					1								0								纯阳\镇派\吞增加5尺距离.lua
气纯太极无极加CD	纯阳镇派	1		2358	1	3			306						96	0											
四象伤害提高50%	纯阳镇派	1		2359	1	3			367		367															512	
六合伤害10%	纯阳镇派	1		2360	1	3			368		368															255	
六合伤害20%	纯阳镇派	1		2361	1	3			368		368															459	
六合伤害30%	纯阳镇派	1		2362	1	3			368		368															665	
六合伤害40%	纯阳镇派	1		2363	1	3			368		368															870	
战八方伤害提高10%	天策镇派	1		2364	1	3			427		427															102	
马上战八方6秒	天策镇派	1		2365	1	3					427				96												
马下战八方6秒	天策镇派	1		2366	1	3					6520				96												
追命箭降低调息时间和消耗	唐门镇派	1		2367	1	3					3096		-24										-20				
增加蚀肌弹5尺距离	唐门镇派	1		2368	1	3			3105		3105								320								
连弩触发15秒调息	唐门镇派	1		2369	1	3					3368																唐门\镇派\千机变增加15秒调息时间.lua
重弩触发15秒调息	唐门镇派	1		2370	1	3					3369																唐门\镇派\千机变增加15秒调息时间.lua
毒差触发15秒调息	唐门镇派	1		2371	1	3					3370																唐门\镇派\千机变增加15秒调息时间.lua
毒刹伤害30%	唐门镇派	1		2372	1	3			0		3367															306	
鬼斧神功降低30秒调息时间	唐门镇派	1		2373	1	3					3110				-480												
《秀水剑法·九溪弥烟》秘诀残页镜像	藏剑	1	增加会心	2374	1	0	0		15053	0	15053	0	0	1024	0	0	0	0	0	0	0	0		0		0	秘笈\增加会心2分.lua
《秀水剑法·九溪弥烟》秘诀断篇镜像	藏剑	2	增加会心	2375	1	0	0		15053	0	15053	0	0	1024	0	0	0	0	0	0	0	0		0		0	秘笈\增加会心3分.lua
《秀水剑法·九溪弥烟》参悟残页镜像	藏剑	1	增加伤害	2376	1	0	0		15053	0	15053	0	0	1024	0	0	0	0	0	0	0	0		0		31	
《秀水剑法·九溪弥烟》参悟断篇镜像	藏剑	2	增加伤害	2377	1	0	0		15053	0	15053	0	0	1024	0	0	0	0	0	0	0	0		0		41	
《秀水剑法·九溪弥烟》参悟绝章镜像	藏剑	3	增加伤害	2378	1	0	0		15053	0	15053	0	0	1024	0	0	0	0	0	0	0	0		0		51	
《秀水剑法·九溪弥烟》真传残页镜像	藏剑	1	增加技能距离	2379	1	0	0		15053	0	15053	0	0	1024	0	0	0	0	0	0	0	0		0		0	藏剑\秘笈\《秀水剑法·九溪弥烟》真传残页.lua
《秀水剑法·九溪弥烟》真传断篇镜像	藏剑	2	增加技能距离	2380	1	0	0		15053	0	15053	0	0	1024	0	0	0	0	0	0	0	0		0		0	藏剑\秘笈\《秀水剑法·九溪弥烟》真传断篇.lua
无尽藏_降低阳春白雪治疗调息时间	长歌镇派	1		2381	1	3					15090				-32												
生太极增加15秒调息时间	纯阳镇派	1		2382	1	3					358				240												
盾挡不消耗格挡值	苍云镇派	1		2383	1	3					13391											-10					
长歌_任务_商	测试	1		2384	1	3					14065																长歌\秘籍\商_任务_秘籍.lua
长歌_任务_徵	测试	1		2385	1	3					14067																长歌\秘籍\徴_任务_秘籍.lua
长歌_任务_羽	测试	1		2386	1	3					14068																长歌\秘籍\羽_任务_秘籍.lua
凶年_生太极增益增加5尺	纯阳镇派	1		2387	1	3					304																纯阳\镇派\凶年_生太极增加5尺.lua
风车5%	藏剑镇派	1		2388	1	3			1645		1645															51	
风车10%	藏剑镇派	1		2389	1	3			1645		1645															102	
风车15%	藏剑镇派	1		2390	1	3			1645		1645															153	
风车20%	藏剑镇派	1		2391	1	3			1645		1645															204	
风车25%	藏剑镇派	1		2392	1	3			1645		1645															256	
风车30%	藏剑镇派	1		2393	1	3			1645		1645															307	
风车35%	藏剑镇派	1		2394	1	3			1645		1645															358	
彼针自身降低调息和增加5尺作用范围	万花镇派	1		2395	1	3					140				-128												万花\镇派\彼针增加5尺作用范围.lua
彼针小队降低调息和增加5尺作用范围	万花镇派	1		2396	1	3					14664				-128												万花\镇派\彼针增加5尺作用范围.lua
玳弦急曲移动加速	七秀镇派	1		2397	1	3					15127																七秀\秘笈\玳弦急曲变效果.lua
宫运功时间和伤害提高	长歌镇派	1		2398	1	3			14064		14064															1229	长歌\镇派\宫增加吟唱时间.lua
镇山河降低2分钟调息时间	纯阳镇派	1		2399	1	3					371				-1920												
镇山河加强降低2分钟调息时间	纯阳镇派	1		2400	1	3					6911				-1920												
90级莫问输出属性1	装备	1		2401	1	1			14064		14064															51	
90级莫问输出属性2	装备	1		2402	1	1			14067		14067															51	
90级相知治疗属性1	装备	1		2403	1	1			14137		14137															51	
90级相知治疗属性2	装备	1		2404	1	1			14141		14141															51	
小橙武长歌输出宫会心5%	装备	1		2405	1	3			14064		14064																长歌\镇派\宫、羽小橙武会心5%.lua
小橙武长歌输出羽会心5%	装备	1		2406	1	3			14068		14068																长歌\镇派\宫、羽小橙武会心5%.lua
小橙武长歌治疗宫会心5%	装备	1		2407	1	3			14137		14137																长歌\镇派\宫、羽小橙武会心5%.lua
相知_杯水留影附魔	长歌镇派	1		2408	1	3					14084																长歌\镇派\相知_杯水留影附魔.lua
疏影横斜影子治疗变AOE	长歌镇派	1		2409	1	3					15082																长歌\镇派\相知_影子治疗变AOE.lua
承天伤害1	纯阳镇派	1		2410	1	3					15187										1024					204	
承天伤害2	纯阳镇派	1		2411	1	3					15187										2048					408	
承天伤害3	纯阳镇派	1		2412	1	3					15187										3072					614	
承天伤害4	纯阳镇派	1		2413	1	3					15187										4096					819	
承天伤害5	纯阳镇派	1		2414	1	3					15187										5120					1024	
宫dot增加5尺距离	长歌镇派	1		2415	1	3			14302		14302								320								
宫hot增加5尺距离	长歌镇派	1		2416	1	3			14303		14303								320								
长歌奶PVP杯水留影调息时间降低30秒	装备	1		2417	1	1					14084				-480												
《剑器浑脱·满堂势》人偶图绝章	七秀	3	增加效果	2418	1	0					573																
长歌_任务_宫2	测试	1		2419	1	3					14302																长歌\秘籍\宫_任务_秘籍.lua
龙战增加5尺并锁足	丐帮镇派	1		2420	1	3	0	0	0	0	5266	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	丐帮\90级奇穴\龙战增加5尺距离.lua
纯阳场景_化三清_教学任务	测试	1	调用脚本	4000	1	2	1			0	357	0	0		0	0	0	0	0	0	0	0		0		0	纯阳\秘笈\教学_化三清.lua
七秀场景_绛唇珠袖_教学任务	测试	1	调用脚本	4001	1	2	1			0	571	0	0		0	0	0	0	0	0	0	0		0		0	七秀\秘笈\教学_绛唇珠袖.lua
